EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,YEAR,LOGWKS 
12,46,1,0,0,1,1,0,1,12,0,7.3537200,6,3.8286414 
13,49,1,0,0,1,1,0,1,12,0,7.4000100,7,3.8918203 
8,46,0,1,0,1,1,0,1,12,0,6.4907200,1,3.8286414 
9,49,1,1,0,1,1,0,0,12,0,6.6450900,2,3.8918203 
10,47,1,1,0,1,0,0,0,12,0,6.8023900,3,3.8501476 
11,46,1,1,0,1,0,0,0,12,0,6.7310200,4,3.8286414 
12,40,1,1,0,1,1,0,0,12,0,7.0370300,5,3.6888795 
13,46,1,1,0,1,1,0,0,12,0,6.4907200,6,3.8286414 
14,48,1,1,0,1,1,0,1,12,0,7.3112200,7,3.8712010 
23,48,0,0,0,0,1,0,0,16,0,6.9057500,1,3.8712010 
24,47,0,0,0,0,1,0,0,16,0,6.9057500,2,3.8501476 
25,48,0,0,0,0,1,0,0,16,0,7.4383800,3,3.8712010 
26,48,0,0,0,0,1,0,0,16,0,7.6009000,4,3.8712010 
27,48,0,0,0,0,1,0,0,16,0,6.7742200,5,3.8712010 
28,48,0,0,0,0,1,0,0,16,0,7.6207100,6,3.8712010 
29,47,0,0,0,0,1,0,0,16,0,7.7902800,7,3.8501476 
5,52,1,0,0,1,1,0,0,12,0,6.3543700,1,3.9512437 
6,51,1,0,0,1,1,0,0,12,0,6.4377500,2,3.9318256 
7,51,1,0,0,1,1,0,0,12,0,6.5510800,3,3.9318256 
8,51,1,0,0,1,1,0,0,12,0,6.6846100,4,3.9318256 
9,52,1,0,0,1,1,0,0,12,0,6.7452400,5,3.9512437 
10,51,1,0,0,1,1,0,0,12,0,6.6846100,6,3.9318256 
11,46,1,0,0,1,1,0,0,12,0,6.8023900,7,3.8286414 
22,51,1,0,0,0,1,0,0,12,0,6.2146100,1,3.9318256 
23,44,1,0,0,0,1,0,0,12,0,6.3099200,2,3.7841896 
24,38,1,0,0,0,1,0,0,12,0,6.3716100,3,3.6375862 
25,39,1,0,0,0,1,0,0,12,0,6.3969300,4,3.6635616 
26,52,1,0,0,0,1,0,0,12,0,6.5510800,5,3.9512437 
27,51,1,0,0,0,1,0,0,12,0,6.5510800,6,3.9318256 
28,51,1,0,0,0,1,0,0,12,0,6.7153800,7,3.9318256 
34,48,1,0,0,0,1,0,0,12,0,6.2822700,1,3.8712010 
35,49,1,0,0,0,1,0,0,12,0,6.5147100,2,3.8918203 
36,50,1,0,0,0,1,0,0,12,0,6.5861700,3,3.9120230 
37,49,1,0,0,0,1,0,0,12,0,6.7153800,4,3.8918203 
38,50,1,0,0,0,1,0,0,12,0,6.7511000,5,3.9120230 
39,48,0,0,0,0,1,0,0,12,0,6.4552000,6,3.8712010 
40,50,0,0,0,0,1,0,0,12,0,6.7093000,7,3.9120230 
18,50,0,1,0,1,1,0,0,12,0,6.3952600,1,3.9120230 
19,50,1,1,0,1,1,0,0,12,0,6.4907200,2,3.9120230 
20,49,1,1,0,1,1,0,0,12,0,6.5957800,3,3.8918203 
21,49,0,1,0,1,1,0,0,12,0,6.6411800,4,3.8918203 
22,48,0,1,0,1,1,0,0,12,0,6.8023900,5,3.8712010 
23,48,0,1,0,1,1,0,0,12,0,6.9187000,6,3.8712010 
24,48,0,1,0,1,1,0,0,12,0,6.9603500,7,3.8712010 
6,50,0,0,0,1,1,0,0,16,0,6.9057500,1,3.9120230 
7,50,0,0,0,1,1,0,0,16,0,6.9057500,2,3.9120230 
8,50,0,0,0,1,1,0,0,16,0,7.1701200,3,3.9120230 
9,50,0,0,0,1,1,0,0,16,0,7.2793200,4,3.9120230 
10,50,0,0,0,1,1,0,0,16,0,7.3132200,5,3.9120230 
11,49,0,0,0,1,1,0,0,16,0,7.3777600,6,3.8918203 
12,50,0,0,0,1,1,0,0,16,0,7.3492300,7,3.9120230 
12,50,1,0,0,1,1,0,0,13,0,6.1944100,1,3.9120230 
13,48,1,0,0,1,1,0,0,13,0,6.2634000,2,3.8712010 
14,49,1,0,0,1,1,0,0,13,0,6.2915700,3,3.8918203 
15,47,1,0,0,1,1,0,0,13,0,6.1312300,4,3.8501476 
16,30,1,0,0,1,1,0,0,13,0,6.7452400,5,3.4011974 
17,49,1,0,0,0,0,0,0,13,0,6.9565500,6,3.8918203 
18,47,1,0,0,0,0,0,0,13,0,6.8405500,7,3.8501476 
4,50,1,1,1,0,1,0,0,10,0,6.1633100,1,3.9120230 
5,49,1,1,1,0,1,0,0,10,0,6.3969300,2,3.8918203 
6,47,1,1,1,0,1,0,0,10,0,6.7153800,3,3.8501476 
7,47,1,1,1,0,1,0,0,10,0,6.5861700,4,3.8501476 
8,47,1,1,1,0,1,0,1,10,0,6.8134400,5,3.8501476 
9,46,1,1,1,0,1,0,1,10,0,6.9077600,6,3.8286414 
10,48,1,1,1,0,1,0,1,10,0,7.0030700,7,3.8712010 
35,50,1,0,0,0,1,0,0,5,0,6.0378700,1,3.9120230 
36,50,1,0,0,0,1,0,0,5,0,6.1717000,2,3.9120230 
37,50,1,0,0,0,1,0,0,5,0,6.1312300,3,3.9120230 
38,50,1,0,0,0,1,0,0,5,0,6.1882600,4,3.9120230 
39,50,1,0,0,0,1,0,0,5,0,5.7651900,5,3.9120230 
40,48,1,0,0,0,1,0,0,5,0,5.9889600,6,3.8712010 
41,50,1,0,0,0,1,0,0,5,0,5.9914600,7,3.9120230 
18,39,0,0,0,1,1,0,1,14,0,6.9057500,1,3.6635616 
19,37,0,0,0,1,1,0,1,14,0,6.9057500,2,3.6109179 
20,44,0,0,0,1,1,0,1,14,0,6.9565500,3,3.7841896 
21,42,0,0,0,1,1,0,1,14,0,7.0900800,4,3.7376696 
22,42,0,0,0,1,1,0,1,14,0,7.0475200,5,3.7376696 
23,41,0,0,0,1,1,0,1,14,0,7.1309000,6,3.7135721 
24,36,0,0,0,1,1,0,1,14,0,7.3466600,7,3.5835189 
4,50,1,0,1,1,0,1,0,12,1,5.5012600,1,3.9120230 
5,52,1,0,1,1,0,1,0,12,1,5.5012600,2,3.9512437 
6,51,1,0,1,1,0,1,0,12,1,5.6524900,3,3.9318256 
7,50,1,0,1,1,0,1,0,12,1,5.8230500,4,3.9120230 
8,50,1,0,1,1,0,1,0,12,1,5.8999000,5,3.9120230 
9,50,1,0,1,1,0,1,0,12,1,6.0520900,6,3.9120230 
10,49,1,0,1,1,0,1,0,12,1,6.1420400,7,3.8918203 
25,50,1,1,0,1,1,0,0,14,0,6.7799200,1,3.9120230 
26,47,1,1,0,1,1,0,0,14,0,6.9057500,2,3.8501476 
27,48,1,1,0,1,1,0,0,14,0,6.9847200,3,3.8712010 
28,47,1,1,0,1,1,0,0,14,0,7.0884100,4,3.8501476 
29,46,1,1,0,1,1,0,1,14,0,6.8617100,5,3.8286414 
30,48,1,1,0,1,1,0,1,14,0,6.9763500,6,3.8712010 
31,49,1,1,0,1,1,0,1,14,0,6.9810100,7,3.8918203 
7,50,1,0,1,0,1,0,0,13,0,5.5984200,1,3.9120230 
8,46,1,0,1,0,1,0,0,13,0,5.5984200,2,3.8286414 
9,50,1,0,1,0,1,0,0,13,0,5.7462000,3,3.9120230 
10,49,1,0,1,0,1,0,0,13,0,5.9661500,4,3.8918203 
11,50,1,0,1,0,1,0,0,13,0,6.1203000,5,3.9120230 
12,48,1,0,1,0,1,0,0,13,0,6.2146100,6,3.8712010 
13,48,1,0,1,0,1,0,0,13,0,6.3456400,7,3.8712010 
14,49,0,1,1,0,1,0,0,11,0,5.9322500,1,3.8918203 
15,50,0,1,1,0,1,0,0,11,0,5.9712600,2,3.9120230 
16,50,0,1,1,0,1,0,0,11,0,6.1136800,3,3.9120230 
17,51,1,1,1,0,1,0,0,11,0,6.2576700,4,3.9318256 
18,51,1,0,1,0,1,0,0,11,0,6.3630300,5,3.9318256 
19,51,1,0,1,0,1,0,0,11,0,6.4052300,6,3.9318256 
20,51,1,0,1,0,1,0,0,11,0,6.4769700,7,3.9318256 
3,49,1,0,0,1,0,0,1,12,1,5.7838300,1,3.8918203 
4,50,1,0,0,1,0,0,1,12,1,5.9914600,2,3.9120230 
5,52,1,0,0,1,0,0,1,12,1,5.8971500,3,3.9512437 
6,51,1,0,0,1,0,0,1,12,1,5.8318800,4,3.9318256 
7,49,1,0,0,1,0,0,1,12,1,6.0520900,5,3.8918203 
8,51,1,0,0,1,0,0,1,12,1,6.2634000,6,3.9318256 
9,49,1,0,0,1,0,0,1,12,1,6.4345500,7,3.8918203 
26,46,1,1,0,1,1,0,1,12,0,6.3750200,1,3.8286414 
27,49,1,1,0,1,1,0,1,12,0,6.5694800,2,3.8918203 
28,50,1,1,0,1,1,0,1,12,0,6.5366900,3,3.9120230 
29,50,1,0,0,1,1,0,1,12,0,6.6424900,4,3.9120230 
30,21,1,0,0,1,1,0,0,12,0,6.2265400,5,3.0445224 
31,50,1,0,0,1,1,0,0,12,0,6.3750200,6,3.9120230 
32,52,1,1,0,1,1,0,1,12,0,6.8936600,7,3.9512437 
17,51,0,0,0,0,0,0,1,16,0,6.6200700,1,3.9318256 
18,52,0,0,0,0,0,0,0,16,0,6.8023900,2,3.9512437 
19,50,0,0,0,0,0,0,0,16,0,6.8564600,3,3.9120230 
20,49,0,0,0,0,0,0,0,16,0,6.9800800,4,3.8918203 
21,50,0,0,0,0,0,0,0,16,0,7.0431600,5,3.9120230 
22,50,0,0,0,0,0,0,0,16,0,6.8669300,6,3.9120230 
23,50,0,0,0,0,0,0,0,16,0,7.1891700,7,3.9120230 
2,51,1,1,0,0,1,0,0,9,0,5.7683200,1,3.9318256 
3,49,1,1,0,0,1,0,0,9,0,5.8289500,2,3.8918203 
4,52,1,1,0,0,1,0,1,9,0,5.7683200,3,3.9512437 
5,49,1,1,0,0,1,0,1,9,0,6.5985100,4,3.8918203 
6,49,1,1,0,0,1,0,1,9,0,6.6796000,5,3.8918203 
7,35,1,1,0,0,1,0,1,9,0,7.0900800,6,3.5553481 
8,44,1,1,0,0,1,0,1,9,0,6.8575100,7,3.7841896 
3,39,1,1,1,0,1,0,1,10,0,6.1820800,1,3.6635616 
4,48,1,1,1,0,1,0,1,10,0,6.2634000,2,3.8712010 
5,50,1,1,1,0,1,0,1,10,0,6.3935900,3,3.9120230 
6,49,1,1,1,0,1,0,1,10,0,6.4409500,4,3.8918203 
7,50,1,1,1,0,1,0,1,10,0,6.5147100,5,3.9120230 
8,49,1,1,1,0,1,0,1,10,0,6.6644100,6,3.8918203 
9,47,1,1,1,0,1,0,1,10,0,6.7534400,7,3.8501476 
5,45,0,0,1,0,1,0,0,16,0,6.2146100,1,3.8066625 
6,45,0,0,1,0,1,0,0,16,0,6.3969300,2,3.8066625 
7,49,0,0,1,0,1,0,0,16,0,6.3969300,3,3.8918203 
8,49,0,0,1,0,1,0,0,16,0,6.5652600,4,3.8918203 
9,49,0,0,1,0,1,0,0,16,0,6.7007300,5,3.8918203 
10,51,0,0,1,0,1,0,0,16,0,6.5220900,6,3.9318256 
11,50,0,0,1,0,1,0,0,16,0,6.5567800,7,3.9120230 
11,49,0,0,1,1,1,0,1,12,1,6.2461100,1,3.8918203 
12,49,0,0,1,1,1,0,1,12,1,6.3315000,2,3.8918203 
13,49,0,0,1,1,0,0,1,12,1,6.4085300,3,3.8918203 
14,49,0,0,1,1,0,0,1,12,1,6.4815800,4,3.8918203 
15,43,0,0,1,1,0,0,1,12,1,6.5596200,5,3.7612001 
16,46,0,0,1,1,0,0,1,12,1,6.6783400,6,3.8286414 
17,44,0,0,1,1,0,0,1,12,1,6.8243700,7,3.7841896 
1,35,1,1,0,1,0,0,0,14,0,5.7037800,1,3.5553481 
2,49,1,1,0,1,0,0,0,14,0,5.9269300,2,3.8918203 
3,47,1,1,0,1,0,0,0,14,0,6.1092500,3,3.8501476 
4,48,0,1,0,1,0,0,0,14,0,6.0402500,4,3.8712010 
5,52,0,1,0,1,0,0,0,14,0,6.3595700,5,3.9512437 
6,49,0,1,0,1,0,0,0,14,0,6.5042900,6,3.8918203 
7,49,0,1,0,1,0,0,0,14,0,6.5778600,7,3.8918203 
5,50,0,0,0,1,1,0,0,16,1,6.2344100,1,3.9120230 
6,50,0,0,0,1,1,0,0,16,1,6.3969300,2,3.9120230 
7,50,0,0,0,1,1,0,0,16,1,6.5072800,3,3.9120230 
8,50,0,0,0,1,1,0,0,16,1,6.6528600,4,3.9120230 
9,49,0,0,0,1,1,0,0,16,1,6.7452400,5,3.8918203 
10,49,0,0,0,1,1,0,0,16,1,7.1309000,6,3.8918203 
11,50,0,0,0,1,1,0,0,16,1,7.2442300,7,3.9120230 
4,40,0,0,1,0,1,0,0,17,0,6.0980700,1,3.6888795 
5,32,0,0,1,0,1,0,0,17,0,6.2691000,2,3.4657359 
6,37,0,0,1,0,1,0,0,17,0,6.3403600,3,3.6109179 
7,35,0,0,1,0,1,0,0,17,0,6.4876800,4,3.5553481 
8,37,0,0,1,0,1,0,0,17,0,6.5778600,5,3.6109179 
9,35,0,0,1,0,1,0,0,17,0,6.6200700,6,3.5553481 
10,37,0,0,1,0,1,0,0,17,0,6.8564600,7,3.6109179 
33,44,0,0,0,1,1,0,0,12,0,6.9057500,1,3.7841896 
34,47,0,0,0,1,1,0,0,12,0,6.9057500,2,3.8501476 
35,47,0,0,0,1,1,0,0,12,0,7.0604800,3,3.8501476 
36,47,0,0,0,1,1,0,1,12,0,7.0958900,4,3.8501476 
37,45,0,0,0,1,1,0,1,12,0,6.9334200,5,3.8066625 
38,47,0,0,0,1,1,0,0,12,0,7.4673700,6,3.8501476 
39,50,0,0,0,1,1,0,0,12,0,7.3777600,7,3.9120230 
8,50,0,1,0,1,1,0,0,17,0,6.9057500,1,3.9120230 
9,48,0,1,0,1,1,0,0,17,0,6.9057500,2,3.8712010 
10,47,0,1,0,1,1,0,0,17,0,7.1293000,3,3.8501476 
11,44,0,1,0,1,1,0,0,17,0,7.1701200,4,3.7841896 
12,46,0,1,0,1,1,0,0,17,0,7.2703100,5,3.8286414 
13,47,0,1,0,1,1,0,0,17,0,7.4599100,6,3.8501476 
14,46,0,1,0,1,1,0,0,17,0,7.4570300,7,3.8286414 
2,49,0,0,0,1,1,0,0,16,0,6.5764700,1,3.8918203 
3,49,0,0,0,1,1,0,0,16,0,6.7742200,2,3.8918203 
4,50,0,0,0,1,1,0,0,16,0,6.8824400,3,3.9120230 
5,49,0,0,0,1,1,0,0,16,0,7.0900800,4,3.8918203 
6,48,0,0,0,1,1,0,0,16,0,7.2078600,5,3.8712010 
7,48,0,0,0,1,1,0,0,16,0,7.4955400,6,3.8712010 
8,46,0,0,0,1,1,0,0,16,0,7.6009000,7,3.8286414 
5,29,1,0,1,0,1,0,0,12,0,5.7365700,1,3.3672958 
6,49,1,0,1,0,1,0,0,12,0,5.9661500,2,3.8918203 
7,51,1,0,1,0,1,0,0,12,0,6.0753500,3,3.9318256 
8,49,1,0,1,0,1,0,0,12,0,6.1569800,4,3.8918203 
9,50,1,0,1,0,1,0,0,12,0,6.2634000,5,3.9120230 
10,46,1,0,1,0,1,0,0,12,0,6.3473900,6,3.8286414 
11,49,1,0,1,0,1,0,0,12,0,6.4457200,7,3.8918203 
32,50,0,0,0,0,1,0,0,13,0,6.2915700,1,3.9120230 
33,50,0,0,0,0,1,0,0,13,0,6.3952600,2,3.9120230 
34,48,0,0,0,0,1,0,0,13,0,6.3969300,3,3.8712010 
35,48,0,0,0,0,1,0,0,13,0,6.3969300,4,3.8712010 
36,49,0,0,0,0,1,0,0,13,0,6.4907200,5,3.8918203 
37,48,0,0,0,0,1,0,0,13,0,6.5903000,6,3.8712010 
38,49,0,0,0,0,1,0,0,13,0,6.6174000,7,3.8918203 
5,51,0,1,1,0,1,0,0,12,0,5.8861000,1,3.9318256 
6,48,0,1,1,0,1,0,0,12,0,5.9839400,2,3.8712010 
7,51,1,1,1,0,1,0,0,12,0,5.9839400,3,3.9318256 
8,51,1,1,1,0,1,0,0,12,0,6.1984800,4,3.9318256 
9,51,1,1,1,0,1,0,0,12,0,5.7899600,5,3.9318256 
10,50,1,1,1,0,1,0,0,12,0,6.0112700,6,3.9120230 
11,51,1,1,1,0,1,0,0,12,0,6.1114700,7,3.9318256 
9,51,1,0,1,0,1,0,0,12,0,5.5797300,1,3.9318256 
10,50,1,0,1,0,1,0,0,12,0,5.6698800,2,3.9120230 
11,51,1,0,1,0,1,0,0,12,0,5.7037800,3,3.9318256 
12,50,1,0,1,0,1,0,0,12,0,5.8289500,4,3.9120230 
13,49,1,0,1,0,1,0,0,12,0,5.9914600,5,3.8918203 
14,51,1,0,1,0,1,0,0,12,0,6.0753500,6,3.9318256 
15,50,1,0,1,0,1,0,0,12,0,6.1420400,7,3.9120230 
7,51,0,0,0,1,0,0,0,17,0,6.6945600,1,3.9318256 
8,51,0,0,0,1,0,0,0,17,0,6.7274300,2,3.9318256 
9,49,0,0,0,1,0,0,0,17,0,6.8533000,3,3.8918203 
10,50,0,0,0,1,0,0,0,17,0,6.8966900,4,3.9120230 
11,50,0,0,0,1,1,0,0,17,0,7.1309000,5,3.9120230 
12,51,0,0,0,1,1,0,0,17,0,6.9650800,6,3.9318256 
13,49,0,0,0,1,1,0,0,17,0,7.1546200,7,3.8918203 
7,48,0,0,0,1,1,0,0,16,0,6.0378700,1,3.8712010 
8,50,0,0,0,1,1,0,0,16,0,6.5510800,2,3.9120230 
9,50,0,0,0,1,1,0,0,16,0,6.6567300,3,3.9120230 
10,50,0,0,0,1,1,0,0,16,0,6.8564600,4,3.9120230 
11,50,0,0,0,1,1,0,0,16,0,7.0900800,5,3.9120230 
12,49,0,0,1,1,1,0,0,16,0,6.7440600,6,3.8918203 
13,49,0,0,1,1,1,0,0,16,0,6.9948500,7,3.8918203 
10,48,0,1,0,1,1,0,0,16,0,6.6200700,1,3.8712010 
11,51,0,1,0,1,1,0,0,16,0,6.7742200,2,3.9318256 
12,50,0,1,0,1,1,0,0,16,0,6.7742200,3,3.9120230 
13,47,0,1,0,1,1,0,0,16,0,6.9077600,4,3.8501476 
14,51,0,1,0,1,1,0,0,16,0,7.0148100,5,3.9318256 
15,50,0,1,0,1,1,0,0,16,0,7.0621900,6,3.9120230 
16,51,0,1,0,1,1,0,0,16,0,7.1585100,7,3.9318256 
3,50,0,0,0,1,1,0,0,17,0,6.3456400,1,3.9120230 
4,49,0,0,0,1,1,0,0,17,0,6.4441300,2,3.8918203 
5,50,0,0,0,1,1,0,0,17,0,6.6200700,3,3.9120230 
6,49,0,0,0,1,1,0,0,17,0,6.9565500,4,3.8918203 
7,48,0,0,0,1,1,0,0,17,0,7.3112200,5,3.8712010 
8,50,0,0,0,1,1,0,0,17,0,7.3883300,6,3.9120230 
9,48,0,0,0,1,1,0,0,17,0,7.6009000,7,3.8712010 
25,47,0,1,0,1,1,0,0,16,0,6.9057500,1,3.8501476 
26,47,0,1,0,1,1,0,0,16,0,6.9057500,2,3.8501476 
27,47,0,1,0,1,1,0,0,16,0,7.5579900,3,3.8501476 
28,46,0,1,0,1,1,0,0,16,0,7.6009000,4,3.8286414 
29,45,0,1,0,1,1,0,0,16,0,7.6009000,5,3.8066625 
30,45,0,1,0,1,1,0,0,16,0,7.6009000,6,3.8066625 
31,45,0,1,0,1,1,0,0,16,0,7.8058800,7,3.8066625 
8,50,0,0,0,1,1,0,1,14,0,6.5553600,1,3.9120230 
9,50,0,0,0,1,1,0,1,14,0,6.5510800,2,3.9120230 
10,50,0,0,0,1,1,0,1,14,0,6.6333200,3,3.9120230 
11,49,0,0,0,1,1,0,1,14,0,6.5971500,4,3.8918203 
12,48,0,0,0,1,1,0,1,14,0,6.8243700,5,3.8712010 
13,48,0,0,0,1,1,0,1,14,0,6.9077600,6,3.8712010 
14,49,0,0,0,1,1,0,1,14,0,7.0900800,7,3.8918203 
17,46,0,0,1,1,1,0,0,13,0,6.5395900,1,3.8286414 
18,47,0,0,1,1,1,0,0,13,0,6.5366900,2,3.8501476 
19,46,0,0,1,1,1,0,0,13,0,6.6908400,3,3.8286414 
20,45,0,0,1,1,1,0,0,13,0,6.8437500,4,3.8066625 
21,47,0,0,1,1,1,0,0,13,0,6.8824400,5,3.8501476 
22,49,0,0,1,1,1,0,0,13,0,7.0475200,6,3.8918203 
23,46,0,0,1,1,1,0,0,13,0,7.0604800,7,3.8286414 
5,51,0,0,0,1,1,0,0,17,0,6.6592900,1,3.9318256 
6,52,0,0,0,1,1,0,0,17,0,6.6908400,2,3.9512437 
7,51,0,0,0,1,1,0,0,17,0,6.7742200,3,3.9318256 
8,51,0,0,0,1,1,0,0,17,0,6.6846100,4,3.9318256 
9,50,0,0,0,1,1,0,0,17,0,6.9077600,5,3.9120230 
10,51,0,0,0,1,1,0,0,17,0,6.9498600,6,3.9318256 
11,51,0,0,0,1,1,0,0,17,0,7.1701200,7,3.9318256 
4,49,1,0,1,0,1,0,1,14,0,6.5539300,1,3.8918203 
5,49,1,0,1,0,1,0,1,14,0,6.6846100,2,3.8918203 
6,49,1,0,1,0,1,0,1,14,0,7.1107000,3,3.8918203 
7,49,1,0,1,0,1,0,0,14,0,7.1739600,4,3.8918203 
8,49,1,0,1,0,1,0,1,14,0,7.0148100,5,3.8918203 
9,49,1,0,1,0,1,0,0,14,0,6.9226400,6,3.8918203 
10,49,0,0,1,0,1,0,1,14,0,7.1951900,7,3.8918203 
39,47,0,1,0,1,1,0,0,12,0,6.8977000,1,3.8501476 
40,47,0,1,0,1,1,0,0,12,0,6.9057500,2,3.8501476 
41,46,0,1,0,1,1,0,0,12,0,7.1309000,3,3.8286414 
42,44,0,1,0,1,1,0,0,12,0,7.2078600,4,3.7841896 
43,44,0,1,0,1,1,0,0,12,0,7.3132200,5,3.7841896 
44,41,0,1,0,1,1,0,0,12,0,7.0900800,6,3.7135721 
45,46,1,1,0,1,1,0,0,12,0,7.3264700,7,3.8286414 
11,49,1,0,0,1,1,0,1,12,0,6.6398800,1,3.8918203 
12,49,1,0,0,1,1,0,1,12,0,6.7214300,2,3.8918203 
13,41,1,1,0,1,1,0,0,12,0,6.7889700,3,3.7135721 
14,47,1,0,0,1,1,0,1,12,0,6.9256000,4,3.8501476 
15,28,1,0,0,1,1,0,1,12,0,6.9565500,5,3.3322045 
16,46,1,0,0,1,1,0,1,12,0,7.0030700,6,3.8286414 
17,48,1,0,0,1,1,0,1,12,0,7.0925700,7,3.8712010 
7,49,1,0,0,1,1,0,1,12,0,6.5666700,1,3.8918203 
8,50,1,0,0,1,1,0,1,12,0,6.7742200,2,3.9120230 
9,47,1,0,0,1,1,0,1,12,0,6.7334000,3,3.8501476 
10,43,1,0,0,1,1,0,1,12,0,6.7833300,4,3.7612001 
11,47,1,0,0,1,1,0,1,12,0,6.7787800,5,3.8501476 
12,48,1,0,0,1,1,0,1,12,0,6.9847200,6,3.8712010 
13,48,1,0,0,1,1,0,1,12,0,7.0299700,7,3.8712010 
8,47,0,0,0,1,1,0,0,16,1,6.8564600,1,3.8501476 
9,49,0,0,0,1,1,0,0,16,1,6.7452400,2,3.8918203 
10,49,0,0,0,1,1,0,0,16,1,6.8564600,3,3.8918203 
11,49,0,0,0,1,1,0,0,16,1,6.9077600,4,3.8918203 
12,49,0,0,0,1,1,0,0,16,1,7.1309000,5,3.8918203 
13,47,0,0,0,1,1,0,0,16,1,6.6846100,6,3.8501476 
14,46,0,0,0,1,1,0,0,16,1,6.7250300,7,3.8286414 
6,50,1,0,0,1,0,0,0,12,0,5.7037800,1,3.9120230 
7,50,1,0,0,1,0,0,0,12,0,5.9914600,2,3.9120230 
8,51,1,0,0,1,1,0,0,12,0,5.9914600,3,3.9318256 
9,50,1,0,0,1,1,0,0,12,0,5.9914600,4,3.9120230 
10,51,1,0,0,1,1,0,0,12,0,5.9914600,5,3.9318256 
11,51,1,0,0,1,1,0,0,12,0,6.3969300,6,3.9318256 
12,51,1,0,0,1,1,0,0,12,0,6.0210200,7,3.9318256 
8,48,1,0,0,1,1,0,1,14,0,6.8112400,1,3.8712010 
9,50,1,0,0,1,1,0,1,14,0,6.7499300,2,3.9120230 
10,47,1,0,0,1,1,0,1,14,0,6.8023900,3,3.8501476 
11,49,1,0,0,1,1,0,1,14,0,6.8855100,4,3.8918203 
12,48,1,0,0,1,1,0,1,14,0,6.9837900,5,3.8712010 
13,47,1,0,0,1,1,0,1,14,0,7.0817100,6,3.8501476 
14,47,1,0,0,1,1,0,1,14,0,7.1815900,7,3.8501476 
3,39,0,0,0,1,0,1,1,16,0,6.0402500,1,3.6635616 
4,35,0,0,0,1,0,1,1,16,0,5.8693000,2,3.5553481 
5,37,0,0,0,1,0,1,1,16,0,6.2146100,3,3.6109179 
6,38,0,0,0,1,0,1,1,16,0,6.4377500,4,3.6375862 
7,39,0,0,0,1,0,1,1,16,0,6.1717000,5,3.6635616 
8,39,0,0,0,1,0,1,1,16,0,6.5510800,6,3.6635616 
9,37,0,0,0,1,0,1,1,16,0,6.5510800,7,3.6109179 
6,38,0,0,0,0,1,0,1,17,0,6.3543700,1,3.6375862 
7,37,0,0,0,0,1,0,1,17,0,6.5220900,2,3.6109179 
8,39,0,0,0,0,1,0,1,17,0,6.5264900,3,3.6635616 
9,35,0,0,0,0,1,0,1,17,0,6.6720300,4,3.5553481 
10,36,0,0,0,0,1,0,1,17,0,6.6200700,5,3.5835189 
11,39,0,1,0,0,1,0,0,17,0,6.8023900,6,3.6635616 
12,49,0,0,0,0,1,0,1,17,0,6.7684900,7,3.8918203 
1,51,0,0,0,0,0,1,0,16,0,5.9135000,1,3.9318256 
2,40,0,0,0,0,0,1,0,16,0,5.8861000,2,3.6888795 
3,39,0,0,0,0,0,1,0,16,0,5.9914600,3,3.6635616 
4,39,0,0,1,1,0,1,0,16,0,6.2634000,4,3.6635616 
5,39,0,0,1,1,0,1,0,16,0,6.3543700,5,3.6635616 
6,39,0,0,1,0,0,1,0,16,0,6.5510800,6,3.6635616 
7,40,0,0,1,0,0,1,0,16,0,6.5220900,7,3.6888795 
13,48,0,0,0,1,0,1,1,14,0,5.8230500,1,3.8712010 
14,48,0,0,0,1,0,1,0,14,0,5.8971500,2,3.8712010 
15,49,0,0,0,1,0,1,1,14,0,5.9635800,3,3.8918203 
16,47,1,0,0,1,0,1,1,14,0,6.0282800,4,3.8501476 
17,49,0,0,0,1,0,1,1,14,0,6.1070200,5,3.8918203 
18,46,0,0,0,1,0,1,1,14,0,6.3297200,6,3.8286414 
19,38,0,0,0,1,0,1,0,14,0,6.2265400,7,3.6375862 
27,47,0,1,0,1,1,0,0,15,0,6.9057500,1,3.8501476 
28,47,0,1,0,1,1,0,0,15,0,6.9057500,2,3.8501476 
29,48,0,1,0,1,1,0,0,15,0,7.3132200,3,3.8712010 
30,47,0,1,0,1,1,0,0,15,0,7.3460100,4,3.8501476 
31,47,0,1,0,1,1,0,0,15,0,7.4085300,5,3.8501476 
32,48,0,1,0,1,1,0,0,15,0,7.5229400,6,3.8712010 
33,47,0,1,0,1,1,0,0,15,0,7.4832400,7,3.8501476 
3,50,0,1,0,1,1,0,0,16,0,6.5971500,1,3.9120230 
4,49,0,1,0,1,1,0,0,16,0,6.8926400,2,3.8918203 
5,49,0,1,0,1,1,0,0,16,0,6.9874900,3,3.8918203 
6,49,0,1,0,1,1,0,0,16,0,6.9828600,4,3.8918203 
7,49,0,1,0,1,1,0,0,16,0,7.3031700,5,3.8918203 
8,47,0,1,0,1,1,0,0,16,0,7.3938800,6,3.8501476 
9,46,0,1,0,1,1,0,0,16,0,7.3031700,7,3.8286414 
16,50,1,1,0,0,1,0,0,12,0,6.3595700,1,3.9120230 
17,51,1,1,0,0,1,0,0,12,0,6.4281100,2,3.9318256 
18,48,1,1,0,0,1,0,0,12,0,6.4567700,3,3.8712010 
