"studentid","teacher","student_house","teacher_house","grade"
57412336,"Dumbledore","Ravenclaw","Gryffindor",61.27878941735375
57412336,"Snape","Ravenclaw","Slytherin",48.55198718656662
57412336,"Flitwick","Ravenclaw","Ravenclaw",68.93247164162383
57412336,"Lupin","Ravenclaw","Gryffindor",70.37558486435238
57412336,"Sprout","Ravenclaw","Hufflepuff",55.33277693224525
57412336,"Trelawney","Ravenclaw","Ravenclaw",53.35324781989268
57412336,"McGonagall","Ravenclaw","Gryffindor",65.56200954531886
56486762,"Dumbledore","Hufflepuff","Gryffindor",45.18086987901781
56486762,"Snape","Hufflepuff","Slytherin",40.26194287764019
56486762,"Flitwick","Hufflepuff","Ravenclaw",53.925687827660745
56486762,"Lupin","Hufflepuff","Gryffindor",55.03149726805975
56486762,"Sprout","Hufflepuff","Hufflepuff",45.25667995044681
56486762,"Trelawney","Hufflepuff","Ravenclaw",53.28692537291359
56486762,"McGonagall","Hufflepuff","Gryffindor",55.23409145813608
58147771,"Dumbledore","Hufflepuff","Gryffindor",53.218355338279935
58147771,"Snape","Hufflepuff","Slytherin",41.718944430156895
58147771,"Flitwick","Hufflepuff","Ravenclaw",50.89502503970255
58147771,"Lupin","Hufflepuff","Gryffindor",64.66255470491438
58147771,"Sprout","Hufflepuff","Hufflepuff",44.37287249692641
58147771,"Trelawney","Hufflepuff","Ravenclaw",55.85003794352089
58147771,"McGonagall","Hufflepuff","Gryffindor",50.89535701314591
51210145,"Dumbledore","Gryffindor","Gryffindor",62.253076696801045
51210145,"Snape","Gryffindor","Slytherin",48.29008953868184
51210145,"Flitwick","Gryffindor","Ravenclaw",55.248191954590034
51210145,"Lupin","Gryffindor","Gryffindor",78.18708721641147
51210145,"Sprout","Gryffindor","Hufflepuff",47.42488007367584
51210145,"Trelawney","Gryffindor","Ravenclaw",61.4506509919201
51210145,"McGonagall","Gryffindor","Gryffindor",71.7396043942548
53426885,"Dumbledore","Gryffindor","Gryffindor",68.20936427007308
53426885,"Snape","Gryffindor","Slytherin",67.86535038724858
53426885,"Flitwick","Gryffindor","Ravenclaw",77.46404018846286
53426885,"Lupin","Gryffindor","Gryffindor",86.79137966113174
53426885,"Sprout","Gryffindor","Hufflepuff",68.37005924180465
53426885,"Trelawney","Gryffindor","Ravenclaw",74.32150414669749
53426885,"McGonagall","Gryffindor","Gryffindor",78.88982366905702
57806951,"Dumbledore","Gryffindor","Gryffindor",55.80611936226804
57806951,"Snape","Gryffindor","Slytherin",57.2130750924896
57806951,"Flitwick","Gryffindor","Ravenclaw",59.05975473593991
57806951,"Lupin","Gryffindor","Gryffindor",69.9672242778716
57806951,"Sprout","Gryffindor","Hufflepuff",54.504808176234384
57806951,"Trelawney","Gryffindor","Ravenclaw",59.0516006541693
57806951,"McGonagall","Gryffindor","Gryffindor",62.663399737496306
57414689,"Dumbledore","Ravenclaw","Gryffindor",66.85164888126131
57414689,"Snape","Ravenclaw","Slytherin",58.79256189842682
57414689,"Flitwick","Ravenclaw","Ravenclaw",67.03798017133471
57414689,"Lupin","Ravenclaw","Gryffindor",73.04712907417105
57414689,"Sprout","Ravenclaw","Hufflepuff",60.483070333871844
57414689,"Trelawney","Ravenclaw","Ravenclaw",68.53034315157292
57414689,"McGonagall","Ravenclaw","Gryffindor",66.54115151617032
56799958,"Dumbledore","Gryffindor","Gryffindor",42.55443611471346
56799958,"Snape","Gryffindor","Slytherin",35.51615193516682
56799958,"Flitwick","Gryffindor","Ravenclaw",52.01765458046939
56799958,"Lupin","Gryffindor","Gryffindor",65.21345086676587
56799958,"Sprout","Gryffindor","Hufflepuff",44.790017309393676
56799958,"Trelawney","Gryffindor","Ravenclaw",52.54718731087138
56799958,"McGonagall","Gryffindor","Gryffindor",63.83079234503282
52790200,"Dumbledore","Gryffindor","Gryffindor",58.052176981375816
52790200,"Snape","Gryffindor","Slytherin",41.94525219900039
52790200,"Flitwick","Gryffindor","Ravenclaw",67.51235423430448
52790200,"Lupin","Gryffindor","Gryffindor",78.72029595199021
52790200,"Sprout","Gryffindor","Hufflepuff",56.9551207178313
52790200,"Trelawney","Gryffindor","Ravenclaw",67.12764724176436
52790200,"McGonagall","Gryffindor","Gryffindor",68.50844963053713
53469390,"Dumbledore","Gryffindor","Gryffindor",55.33272357588893
53469390,"Snape","Gryffindor","Slytherin",43.844200036811
53469390,"Flitwick","Gryffindor","Ravenclaw",53.64575991894085
53469390,"Lupin","Gryffindor","Gryffindor",70.1591451320089
53469390,"Sprout","Gryffindor","Hufflepuff",52.44167532924803
53469390,"Trelawney","Gryffindor","Ravenclaw",60.72320454514592
53469390,"McGonagall","Gryffindor","Gryffindor",63.83166742635334
51959156,"Dumbledore","Gryffindor","Gryffindor",72.2589839306613
51959156,"Snape","Gryffindor","Slytherin",63.826058017093324
51959156,"Flitwick","Gryffindor","Ravenclaw",69.2034195711532
51959156,"Lupin","Gryffindor","Gryffindor",83.21688136105621
51959156,"Sprout","Gryffindor","Hufflepuff",64.05092163825869
51959156,"Trelawney","Gryffindor","Ravenclaw",80.40181314489527
51959156,"McGonagall","Gryffindor","Gryffindor",86.642252438153
57126203,"Dumbledore","Hufflepuff","Gryffindor",50.7643017356405
57126203,"Snape","Hufflepuff","Slytherin",41.73709037650191
57126203,"Flitwick","Hufflepuff","Ravenclaw",55.5250006885936
57126203,"Lupin","Hufflepuff","Gryffindor",69.70136545396919
57126203,"Sprout","Hufflepuff","Hufflepuff",55.96207555697249
57126203,"Trelawney","Hufflepuff","Ravenclaw",56.93037843126749
57126203,"McGonagall","Hufflepuff","Gryffindor",59.868630346225906
53016427,"Dumbledore","Ravenclaw","Gryffindor",47.44780140168721
53016427,"Snape","Ravenclaw","Slytherin",42.209636172132306
53016427,"Flitwick","Ravenclaw","Ravenclaw",61.44810436252824
53016427,"Lupin","Ravenclaw","Gryffindor",69.07914301029217
53016427,"Sprout","Ravenclaw","Hufflepuff",53.03350255188193
53016427,"Trelawney","Ravenclaw","Ravenclaw",63.760826280319165
53016427,"McGonagall","Ravenclaw","Gryffindor",65.97958291212174
58638713,"Dumbledore","Gryffindor","Gryffindor",49.29780906436817
58638713,"Snape","Gryffindor","Slytherin",37.26371891262899
58638713,"Flitwick","Gryffindor","Ravenclaw",56.23769200874609
58638713,"Lupin","Gryffindor","Gryffindor",62.13120365562461
58638713,"Sprout","Gryffindor","Hufflepuff",46.57641430241819
58638713,"Trelawney","Gryffindor","Ravenclaw",62.59477858608552
58638713,"McGonagall","Gryffindor","Gryffindor",68.55026347634974
55715986,"Dumbledore","Hufflepuff","Gryffindor",36.207705841255134
55715986,"Snape","Hufflepuff","Slytherin",20.26686651807738
55715986,"Flitwick","Hufflepuff","Ravenclaw",35.60664774597676
55715986,"Lupin","Hufflepuff","Gryffindor",58.46256256426706
55715986,"Sprout","Hufflepuff","Hufflepuff",38.50974704640653
55715986,"Trelawney","Hufflepuff","Ravenclaw",39.46274884505719
55715986,"McGonagall","Hufflepuff","Gryffindor",41.455730125523196
51966503,"Dumbledore","Hufflepuff","Gryffindor",39.448131279710154
51966503,"Snape","Hufflepuff","Slytherin",35.95579026210077
51966503,"Flitwick","Hufflepuff","Ravenclaw",48.14770907031604
51966503,"Lupin","Hufflepuff","Gryffindor",56.54592577529927
51966503,"Sprout","Hufflepuff","Hufflepuff",42.540296854717106
51966503,"Trelawney","Hufflepuff","Ravenclaw",46.3166265486364
51966503,"McGonagall","Hufflepuff","Gryffindor",45.49210270335166
52382497,"Dumbledore","Slytherin","Gryffindor",64.474138423742
52382497,"Snape","Slytherin","Slytherin",52.26914016181746
52382497,"Flitwick","Slytherin","Ravenclaw",62.6790533392322
52382497,"Lupin","Slytherin","Gryffindor",71.72162858725423
52382497,"Sprout","Slytherin","Hufflepuff",43.65989388541509
52382497,"Trelawney","Slytherin","Ravenclaw",68.52563842832303
52382497,"McGonagall","Slytherin","Gryffindor",63.492214550223075
52213032,"Dumbledore","Gryffindor","Gryffindor",49.32958215846482
52213032,"Snape","Gryffindor","Slytherin",21.72738771668633
52213032,"Flitwick","Gryffindor","Ravenclaw",39.096725347973205
52213032,"Lupin","Gryffindor","Gryffindor",55.12509885413489
52213032,"Sprout","Gryffindor","Hufflepuff",22.023699314333214
52213032,"Trelawney","Gryffindor","Ravenclaw",37.20698424635229
52213032,"McGonagall","Gryffindor","Gryffindor",46.508074356314914
57207180,"Dumbledore","Ravenclaw","Gryffindor",58.14287786971257
57207180,"Snape","Ravenclaw","Slytherin",51.78039157163549
57207180,"Flitwick","Ravenclaw","Ravenclaw",62.60252724821264
57207180,"Lupin","Ravenclaw","Gryffindor",64.01950416746652
57207180,"Sprout","Ravenclaw","Hufflepuff",42.62688630764106
57207180,"Trelawney","Ravenclaw","Ravenclaw",51.11951967673237
57207180,"McGonagall","Ravenclaw","Gryffindor",70.14267270329029
57725190,"Dumbledore","Gryffindor","Gryffindor",44.04600751920504
57725190,"Snape","Gryffindor","Slytherin",35.643062460303966
57725190,"Flitwick","Gryffindor","Ravenclaw",49.069087594344346
57725190,"Lupin","Gryffindor","Gryffindor",61.705453763696426
57725190,"Sprout","Gryffindor","Hufflepuff",31.853817996152387
57725190,"Trelawney","Gryffindor","Ravenclaw",46.48130059932063
57725190,"McGonagall","Gryffindor","Gryffindor",62.407478077122995
56083943,"Dumbledore","Hufflepuff","Gryffindor",50.82112900512
56083943,"Snape","Hufflepuff","Slytherin",58.050949995263466
56083943,"Flitwick","Hufflepuff","Ravenclaw",59.070752176190425
56083943,"Lupin","Hufflepuff","Gryffindor",73.38940112775127
56083943,"Sprout","Hufflepuff","Hufflepuff",45.654450483132706
56083943,"Trelawney","Hufflepuff","Ravenclaw",61.49881815857779
56083943,"McGonagall","Hufflepuff","Gryffindor",58.79789447892691
56663156,"Dumbledore","Gryffindor","Gryffindor",46.06914450694523
56663156,"Snape","Gryffindor","Slytherin",42.287354033179845
56663156,"Flitwick","Gryffindor","Ravenclaw",62.454200342497295
56663156,"Lupin","Gryffindor","Gryffindor",68.3671777945607
56663156,"Sprout","Gryffindor","Hufflepuff",44.1837786824684
56663156,"Trelawney","Gryffindor","Ravenclaw",53.814899275110456
56663156,"McGonagall","Gryffindor","Gryffindor",58.40748242436698
59313113,"Dumbledore","Ravenclaw","Gryffindor",59.80403144018046
59313113,"Snape","Ravenclaw","Slytherin",55.79441623814819
59313113,"Flitwick","Ravenclaw","Ravenclaw",71.8740656277562
59313113,"Lupin","Ravenclaw","Gryffindor",80.73305653102499
59313113,"Sprout","Ravenclaw","Hufflepuff",57.48050121847261
59313113,"Trelawney","Ravenclaw","Ravenclaw",80.62239616152799
59313113,"McGonagall","Ravenclaw","Gryffindor",77.85442484889033
50143487,"Dumbledore","Ravenclaw","Gryffindor",48.676886074927076
50143487,"Snape","Ravenclaw","Slytherin",49.75746848750425
50143487,"Flitwick","Ravenclaw","Ravenclaw",58.932717662403014
50143487,"Lupin","Ravenclaw","Gryffindor",60.223733663421946
50143487,"Sprout","Ravenclaw","Hufflepuff",47.37303307673957
50143487,"Trelawney","Ravenclaw","Ravenclaw",56.98915267795665
50143487,"McGonagall","Ravenclaw","Gryffindor",54.11674948167126
51135554,"Dumbledore","Hufflepuff","Gryffindor",50.115880068393636
51135554,"Snape","Hufflepuff","Slytherin",32.365688330444094
51135554,"Flitwick","Hufflepuff","Ravenclaw",53.894767270299155
51135554,"Lupin","Hufflepuff","Gryffindor",61.266253549508484
51135554,"Sprout","Hufflepuff","Hufflepuff",44.00108486440689
51135554,"Trelawney","Hufflepuff","Ravenclaw",53.55589826016973
51135554,"McGonagall","Hufflepuff","Gryffindor",55.50195197527391
56827659,"Dumbledore","Hufflepuff","Gryffindor",28.705672345793367
56827659,"Snape","Hufflepuff","Slytherin",31.28963653240226
56827659,"Flitwick","Hufflepuff","Ravenclaw",34.23574734234712
56827659,"Lupin","Hufflepuff","Gryffindor",43.53503684708931
56827659,"Sprout","Hufflepuff","Hufflepuff",25.194513886905924
56827659,"Trelawney","Hufflepuff","Ravenclaw",41.39751854571733
56827659,"McGonagall","Hufflepuff","Gryffindor",48.82321830168245
52752467,"Dumbledore","Ravenclaw","Gryffindor",58.71849310681059
52752467,"Snape","Ravenclaw","Slytherin",43.35861269279872
52752467,"Flitwick","Ravenclaw","Ravenclaw",59.21266691899777
52752467,"Lupin","Ravenclaw","Gryffindor",76.97457095079966
52752467,"Sprout","Ravenclaw","Hufflepuff",62.00982520216931
52752467,"Trelawney","Ravenclaw","Ravenclaw",61.593318322444645
52752467,"McGonagall","Ravenclaw","Gryffindor",70.69408007964309
57616897,"Dumbledore","Hufflepuff","Gryffindor",53.027634818807826
57616897,"Snape","Hufflepuff","Slytherin",27.906063799106633
57616897,"Flitwick","Hufflepuff","Ravenclaw",48.164584232774615
57616897,"Lupin","Hufflepuff","Gryffindor",66.69199192651459
57616897,"Sprout","Hufflepuff","Hufflepuff",48.56528188284179
57616897,"Trelawney","Hufflepuff","Ravenclaw",65.69027120375208
57616897,"McGonagall","Hufflepuff","Gryffindor",66.34533839530908
52519598,"Dumbledore","Slytherin","Gryffindor",28.480276440524612
52519598,"Snape","Slytherin","Slytherin",18.106198150656713
52519598,"Flitwick","Slytherin","Ravenclaw",34.786402530536236
52519598,"Lupin","Slytherin","Gryffindor",52.76749367030314
52519598,"Sprout","Slytherin","Hufflepuff",28.09875470536003
52519598,"Trelawney","Slytherin","Ravenclaw",40.11390808023094
52519598,"McGonagall","Slytherin","Gryffindor",40.85853603127653
58671420,"Dumbledore","Gryffindor","Gryffindor",52.08882962209022
58671420,"Snape","Gryffindor","Slytherin",35.40317078969421
58671420,"Flitwick","Gryffindor","Ravenclaw",50.67413165053437
58671420,"Lupin","Gryffindor","Gryffindor",73.8828618209784
58671420,"Sprout","Gryffindor","Hufflepuff",44.26553269844348
58671420,"Trelawney","Gryffindor","Ravenclaw",52.98731811283984
58671420,"McGonagall","Gryffindor","Gryffindor",69.66382446357478
58432807,"Dumbledore","Ravenclaw","Gryffindor",53.58565931847102
58432807,"Snape","Ravenclaw","Slytherin",41.51016674883937
58432807,"Flitwick","Ravenclaw","Ravenclaw",63.87043433325425
58432807,"Lupin","Ravenclaw","Gryffindor",59.625048218923425
58432807,"Sprout","Ravenclaw","Hufflepuff",46.62319600233576
58432807,"Trelawney","Ravenclaw","Ravenclaw",54.978853655276204
58432807,"McGonagall","Ravenclaw","Gryffindor",67.66529065384316
53155730,"Dumbledore","Hufflepuff","Gryffindor",32.58966027941224
53155730,"Snape","Hufflepuff","Slytherin",14.682255802374751
53155730,"Flitwick","Hufflepuff","Ravenclaw",28.178098128175066
53155730,"Lupin","Hufflepuff","Gryffindor",53.96796642078303
53155730,"Sprout","Hufflepuff","Hufflepuff",25.352679243254318
53155730,"Trelawney","Hufflepuff","Ravenclaw",39.88018403051877
53155730,"McGonagall","Hufflepuff","Gryffindor",29.401265169537552
50624815,"Dumbledore","Gryffindor","Gryffindor",42.80069443286481
50624815,"Snape","Gryffindor","Slytherin",40.195841353707195
50624815,"Flitwick","Gryffindor","Ravenclaw",49.112915536303284
50624815,"Lupin","Gryffindor","Gryffindor",72.45887854746856
50624815,"Sprout","Gryffindor","Hufflepuff",34.88292551546282
50624815,"Trelawney","Gryffindor","Ravenclaw",49.79778971542022
50624815,"McGonagall","Gryffindor","Gryffindor",59.3586768681467
58523945,"Dumbledore","Slytherin","Gryffindor",41.86812766908475
58523945,"Snape","Slytherin","Slytherin",32.517780838751946
58523945,"Flitwick","Slytherin","Ravenclaw",52.294984501593625
58523945,"Lupin","Slytherin","Gryffindor",58.7709346022721
58523945,"Sprout","Slytherin","Hufflepuff",27.862366584541675
58523945,"Trelawney","Slytherin","Ravenclaw",33.917147635667995
58523945,"McGonagall","Slytherin","Gryffindor",48.95478771014531
54322425,"Dumbledore","Gryffindor","Gryffindor",34.821727165642216
54322425,"Snape","Gryffindor","Slytherin",30.620269159629906
54322425,"Flitwick","Gryffindor","Ravenclaw",45.620909393796964
54322425,"Lupin","Gryffindor","Gryffindor",48.48581931299295
54322425,"Sprout","Gryffindor","Hufflepuff",39.24563019476265
54322425,"Trelawney","Gryffindor","Ravenclaw",36.977417497078065
54322425,"McGonagall","Gryffindor","Gryffindor",59.4113152712009
55947862,"Dumbledore","Hufflepuff","Gryffindor",47.82897014165581
55947862,"Snape","Hufflepuff","Slytherin",32.464132311523834
55947862,"Flitwick","Hufflepuff","Ravenclaw",44.31217426432676
55947862,"Lupin","Hufflepuff","Gryffindor",55.22159505437131
55947862,"Sprout","Hufflepuff","Hufflepuff",37.26545683071612
55947862,"Trelawney","Hufflepuff","Ravenclaw",42.637554703880625
55947862,"McGonagall","Hufflepuff","Gryffindor",53.815436154868905
58141787,"Dumbledore","Hufflepuff","Gryffindor",42.28128126217932
58141787,"Snape","Hufflepuff","Slytherin",38.178397156933976
58141787,"Flitwick","Hufflepuff","Ravenclaw",52.96120663115791
58141787,"Lupin","Hufflepuff","Gryffindor",61.41517133506248
58141787,"Sprout","Hufflepuff","Hufflepuff",38.05561429596463
58141787,"Trelawney","Hufflepuff","Ravenclaw",48.59433064164702
58141787,"McGonagall","Hufflepuff","Gryffindor",59.09082571596446
55910965,"Dumbledore","Ravenclaw","Gryffindor",54.54306400054551
55910965,"Snape","Ravenclaw","Slytherin",47.109904614077564
55910965,"Flitwick","Ravenclaw","Ravenclaw",61.460629178289494
55910965,"Lupin","Ravenclaw","Gryffindor",75.26018719332903
55910965,"Sprout","Ravenclaw","Hufflepuff",55.917624476866486
55910965,"Trelawney","Ravenclaw","Ravenclaw",65.29220795962131
55910965,"McGonagall","Ravenclaw","Gryffindor",64.41179228837888
58671134,"Dumbledore","Hufflepuff","Gryffindor",40.39045133898895
58671134,"Snape","Hufflepuff","Slytherin",32.71766303854142
58671134,"Flitwick","Hufflepuff","Ravenclaw",46.19859802522841
58671134,"Lupin","Hufflepuff","Gryffindor",65.98447851264001
58671134,"Sprout","Hufflepuff","Hufflepuff",53.604410118490705
58671134,"Trelawney","Hufflepuff","Ravenclaw",48.15079639684763
58671134,"McGonagall","Hufflepuff","Gryffindor",54.29772181616042
55229494,"Dumbledore","Gryffindor","Gryffindor",71.20587796040166
55229494,"Snape","Gryffindor","Slytherin",53.552156605842626
55229494,"Flitwick","Gryffindor","Ravenclaw",67.52414763641185
55229494,"Lupin","Gryffindor","Gryffindor",74.72078010822102
55229494,"Sprout","Gryffindor","Hufflepuff",61.4401474867243
55229494,"Trelawney","Gryffindor","Ravenclaw",65.50465964298799
55229494,"McGonagall","Gryffindor","Gryffindor",74.09355476952247
52023306,"Dumbledore","Slytherin","Gryffindor",40.34406504484361
52023306,"Snape","Slytherin","Slytherin",31.512988623542128
52023306,"Flitwick","Slytherin","Ravenclaw",49.54768404070297
